timestamp,hour,day_of_week,is_weekend,sleeping,heart_rate_bpm,spo2_pct,steps,calories_burned,is_anomaly,anomaly_type
2024-03-09 16:40:00,16,5,1,0,100.9,97.7,15,2.91,0,normal
2024-03-09 16:45:00,16,5,1,0,93.8,94.9,18,3.08,0,normal
2024-03-09 16:50:00,16,5,1,0,80.2,96.8,8,2.54,0,normal
2024-03-09 16:55:00,16,5,1,0,97.4,94.5,13,2.24,0,normal
2024-03-09 17:00:00,17,5,1,0,61.7,96.9,13,2.95,0,normal
2024-03-09 17:05:00,17,5,1,0,97.9,95.2,16,2.47,0,normal
2024-03-09 17:10:00,17,5,1,0,96.5,95.5,21,3.08,0,normal
2024-03-09 17:15:00,17,5,1,0,87.8,97.5,15,2.87,0,normal
2024-03-09 17:20:00,17,5,1,0,84.6,96.7,9,2.55,0,normal
2024-03-09 17:25:00,17,5,1,0,72.4,95.7,19,2.87,0,normal
2024-03-09 17:30:00,17,5,1,0,70.6,93.5,19,3.15,0,normal
2024-03-09 17:35:00,17,5,1,0,84.5,95.8,14,2.53,0,normal
2024-03-09 17:40:00,17,5,1,0,101.3,95.5,14,2.61,0,normal
2024-03-09 17:45:00,17,5,1,0,89.1,95.3,21,3.05,0,normal
2024-03-09 17:50:00,17,5,1,0,77.7,94.8,16,2.57,0,normal
2024-03-09 17:55:00,17,5,1,0,83.5,94.1,21,3.22,0,normal
2024-03-09 18:00:00,18,5,1,0,97.8,93.1,13,2.27,0,normal
2024-03-09 18:05:00,18,5,1,0,86.3,93.4,16,2.94,0,normal
2024-03-09 18:10:00,18,5,1,0,153.8,95.1,13,2.77,1,tachycardia
2024-03-09 18:15:00,18,5,1,0,79.2,96.5,16,2.68,0,normal
2024-03-09 18:20:00,18,5,1,0,89.1,95.5,10,2.69,0,normal
2024-03-09 18:25:00,18,5,1,0,83.6,96.0,13,2.61,0,normal
2024-03-09 18:30:00,18,5,1,0,102.1,94.8,9,2.51,0,normal
2024-03-09 18:35:00,18,5,1,0,83.5,93.9,18,2.84,0,normal
2024-03-09 18:40:00,18,5,1,0,61.9,93.9,13,2.57,0,normal
2024-03-09 18:45:00,18,5,1,0,78.0,97.6,14,2.78,0,normal
2024-03-09 18:50:00,18,5,1,0,97.9,94.1,13,3.01,0,normal
2024-03-09 18:55:00,18,5,1,0,87.6,96.5,25,2.92,0,normal
2024-03-09 19:00:00,19,5,1,0,92.9,95.8,20,3.07,0,normal
2024-03-09 19:05:00,19,5,1,0,74.0,95.2,21,3.11,0,normal
2024-03-09 19:10:00,19,5,1,0,85.2,94.7,16,2.97,0,normal
2024-03-09 19:15:00,19,5,1,0,105.1,96.4,18,3.0,0,normal
2024-03-09 19:20:00,19,5,1,0,85.5,96.0,12,2.33,0,normal
2024-03-09 19:25:00,19,5,1,0,78.1,95.6,10,2.5,0,normal
2024-03-09 19:30:00,19,5,1,0,66.5,95.9,14,2.69,0,normal
2024-03-09 19:35:00,19,5,1,0,84.6,96.2,14,2.49,0,normal
2024-03-09 19:40:00,19,5,1,0,75.5,94.9,12,3.19,0,normal
2024-03-09 19:45:00,19,5,1,0,89.1,92.9,12,2.85,0,normal
2024-03-09 19:50:00,19,5,1,0,105.8,97.3,17,3.1,0,normal
2024-03-09 19:55:00,19,5,1,0,78.4,97.5,20,3.29,0,normal
2024-03-09 20:00:00,20,5,1,0,87.9,95.1,18,3.03,0,normal
2024-03-09 20:05:00,20,5,1,0,78.5,96.2,8,2.42,0,normal
2024-03-09 20:10:00,20,5,1,0,92.1,95.5,21,3.03,0,normal
2024-03-09 20:15:00,20,5,1,0,84.9,95.2,14,2.66,0,normal
2024-03-09 20:20:00,20,5,1,0,69.1,94.5,16,2.57,0,normal
2024-03-09 20:25:00,20,5,1,0,73.6,96.0,25,3.1,0,normal
2024-03-09 20:30:00,20,5,1,0,80.8,95.4,17,3.15,0,normal
2024-03-09 20:35:00,20,5,1,0,84.3,96.6,19,2.85,0,normal
2024-03-09 20:40:00,20,5,1,0,89.0,96.2,16,2.83,0,normal
2024-03-09 20:45:00,20,5,1,0,96.7,95.2,18,2.79,0,normal
2024-03-09 20:50:00,20,5,1,0,84.6,95.8,13,2.59,0,normal
2024-03-09 20:55:00,20,5,1,0,76.7,94.3,15,2.82,0,normal
2024-03-09 21:00:00,21,5,1,0,98.0,96.0,16,2.76,0,normal
2024-03-09 21:05:00,21,5,1,0,83.8,97.4,12,2.58,0,normal
2024-03-09 21:10:00,21,5,1,0,74.8,95.6,7,2.19,0,normal
2024-03-09 21:15:00,21,5,1,0,81.0,96.4,16,2.89,0,normal
2024-03-09 21:20:00,21,5,1,0,82.1,95.6,19,2.98,0,normal
2024-03-09 21:25:00,21,5,1,0,75.6,96.1,14,2.61,0,normal
2024-03-09 21:30:00,21,5,1,0,84.4,93.5,16,2.84,0,normal
2024-03-09 21:35:00,21,5,1,0,86.1,95.7,17,2.74,0,normal
2024-03-09 21:40:00,21,5,1,0,94.2,96.0,13,2.57,0,normal
2024-03-09 21:45:00,21,5,1,0,97.2,96.4,18,3.07,0,normal
2024-03-09 21:50:00,21,5,1,0,82.1,94.0,17,2.99,0,normal
2024-03-09 21:55:00,21,5,1,0,107.3,94.0,19,2.99,0,normal
2024-03-09 22:00:00,22,5,1,0,97.7,96.2,16,2.93,0,normal
2024-03-09 22:05:00,22,5,1,0,73.3,94.4,12,2.63,0,normal
2024-03-09 22:10:00,22,5,1,0,83.4,97.4,12,2.24,0,normal
2024-03-09 22:15:00,22,5,1,0,90.6,96.0,14,2.56,0,normal
2024-03-09 22:20:00,22,5,1,0,94.2,88.1,17,2.74,1,low_spo2
2024-03-09 22:25:00,22,5,1,0,84.9,97.8,14,2.58,0,normal
2024-03-09 22:30:00,22,5,1,0,80.6,94.7,17,3.05,0,normal
2024-03-09 22:35:00,22,5,1,0,83.8,95.2,20,2.97,0,normal
2024-03-09 22:40:00,22,5,1,0,92.8,96.0,11,2.38,0,normal
2024-03-09 22:45:00,22,5,1,0,76.7,95.5,19,3.07,0,normal
2024-03-09 22:50:00,22,5,1,0,73.1,95.9,23,2.92,0,normal
2024-03-09 22:55:00,22,5,1,0,81.2,93.8,15,2.67,0,normal
2024-03-09 23:00:00,23,5,1,1,67.7,95.5,0,2.28,0,normal
2024-03-09 23:05:00,23,5,1,1,65.6,94.7,0,1.9,0,normal
2024-03-09 23:10:00,23,5,1,1,91.6,96.9,0,2.18,0,normal
2024-03-09 23:15:00,23,5,1,1,71.6,91.4,0,2.2,1,low_spo2
2024-03-09 23:20:00,23,5,1,1,72.3,95.0,0,2.38,0,normal
2024-03-09 23:25:00,23,5,1,1,65.0,95.9,0,2.01,0,normal
2024-03-09 23:30:00,23,5,1,1,56.1,92.2,0,1.92,1,low_spo2
2024-03-09 23:35:00,23,5,1,1,75.1,94.5,0,2.02,0,normal
2024-03-09 23:40:00,23,5,1,1,91.6,95.2,0,2.0,0,normal
2024-03-09 23:45:00,23,5,1,1,62.2,96.0,0,2.04,0,normal
2024-03-09 23:50:00,23,5,1,1,77.6,96.1,0,1.52,0,normal
2024-03-09 23:55:00,23,5,1,1,63.2,97.3,0,2.08,0,normal
2024-03-10 00:00:00,0,6,1,1,71.6,95.5,0,1.89,0,normal
2024-03-10 00:05:00,0,6,1,1,73.0,97.0,0,2.12,0,normal
2024-03-10 00:10:00,0,6,1,1,66.5,95.7,0,2.2,0,normal
2024-03-10 00:15:00,0,6,1,1,146.2,95.1,0,1.81,1,tachycardia
2024-03-10 00:20:00,0,6,1,1,68.5,98.1,0,1.83,0,normal
2024-03-10 00:25:00,0,6,1,1,84.1,95.0,0,2.15,0,normal
2024-03-10 00:30:00,0,6,1,1,61.4,95.3,0,1.58,0,normal
2024-03-10 00:35:00,0,6,1,1,65.2,95.4,0,1.94,0,normal
2024-03-10 00:40:00,0,6,1,1,80.3,96.7,0,2.14,0,normal
2024-03-10 00:45:00,0,6,1,1,127.4,94.7,0,2.11,1,tachycardia
2024-03-10 00:50:00,0,6,1,1,80.4,93.5,0,1.54,0,normal
2024-03-10 00:55:00,0,6,1,1,79.1,95.6,0,2.16,0,normal
2024-03-10 01:00:00,1,6,1,1,68.1,94.2,0,1.98,0,normal
2024-03-10 01:05:00,1,6,1,1,140.8,95.0,0,1.98,1,tachycardia
2024-03-10 01:10:00,1,6,1,1,69.7,97.7,0,2.07,0,normal
2024-03-10 01:15:00,1,6,1,1,74.6,96.0,0,1.88,0,normal
2024-03-10 01:20:00,1,6,1,1,64.4,96.1,0,2.01,0,normal
2024-03-10 01:25:00,1,6,1,1,84.1,93.9,0,2.3,0,normal
2024-03-10 01:30:00,1,6,1,1,88.3,95.0,0,1.88,0,normal
2024-03-10 01:35:00,1,6,1,1,74.4,95.7,0,1.54,0,normal
2024-03-10 01:40:00,1,6,1,1,63.0,95.6,0,1.79,0,normal
2024-03-10 01:45:00,1,6,1,1,73.2,94.3,185,11.51,1,sleep_activity
2024-03-10 01:50:00,1,6,1,1,61.5,95.1,0,1.99,0,normal
2024-03-10 01:55:00,1,6,1,1,75.0,97.9,0,2.03,0,normal
2024-03-10 02:00:00,2,6,1,1,75.4,94.3,0,1.72,0,normal
2024-03-10 02:05:00,2,6,1,1,70.2,94.8,0,2.1,0,normal
2024-03-10 02:10:00,2,6,1,1,59.4,94.4,0,1.91,0,normal
2024-03-10 02:15:00,2,6,1,1,65.7,96.5,171,10.45,1,sleep_activity
2024-03-10 02:20:00,2,6,1,1,62.3,94.9,0,1.83,0,normal
2024-03-10 02:25:00,2,6,1,1,84.6,96.0,0,1.91,0,normal
2024-03-10 02:30:00,2,6,1,1,56.6,96.6,0,1.98,0,normal
2024-03-10 02:35:00,2,6,1,1,62.0,89.8,0,2.34,1,low_spo2
2024-03-10 02:40:00,2,6,1,1,68.0,94.3,0,2.1,0,normal
2024-03-10 02:45:00,2,6,1,1,59.7,97.1,0,1.91,0,normal
2024-03-10 02:50:00,2,6,1,1,71.3,96.3,127,8.61,1,sleep_activity
2024-03-10 02:55:00,2,6,1,1,70.6,94.1,0,2.13,0,normal
2024-03-10 03:00:00,3,6,1,1,57.1,96.7,0,1.99,0,normal
2024-03-10 03:05:00,3,6,1,1,65.7,94.8,0,1.72,0,normal
2024-03-10 03:10:00,3,6,1,1,77.2,94.5,0,1.88,0,normal
2024-03-10 03:15:00,3,6,1,1,73.2,94.7,0,1.76,0,normal
2024-03-10 03:20:00,3,6,1,1,77.5,93.6,0,2.3,0,normal
2024-03-10 03:25:00,3,6,1,1,52.4,97.5,0,2.3,0,normal
2024-03-10 03:30:00,3,6,1,1,67.4,94.0,0,1.62,0,normal
2024-03-10 03:35:00,3,6,1,1,62.5,95.8,0,1.86,0,normal
2024-03-10 03:40:00,3,6,1,1,84.7,94.3,0,2.38,0,normal
2024-03-10 03:45:00,3,6,1,1,85.4,95.5,0,1.71,0,normal
2024-03-10 03:50:00,3,6,1,1,63.2,96.1,0,2.04,0,normal
2024-03-10 03:55:00,3,6,1,1,77.4,95.3,0,2.07,0,normal
2024-03-10 04:00:00,4,6,1,1,74.4,96.4,0,1.86,0,normal
2024-03-10 04:05:00,4,6,1,1,83.4,95.7,0,2.0,0,normal
2024-03-10 04:10:00,4,6,1,1,78.1,95.3,0,1.88,0,normal
2024-03-10 04:15:00,4,6,1,1,86.3,96.6,0,1.85,0,normal
2024-03-10 04:20:00,4,6,1,1,71.2,95.0,0,1.89,0,normal
2024-03-10 04:25:00,4,6,1,1,61.4,95.8,0,2.06,0,normal
2024-03-10 04:30:00,4,6,1,1,84.1,95.7,0,2.27,0,normal
2024-03-10 04:35:00,4,6,1,1,72.2,94.4,0,2.03,0,normal
2024-03-10 04:40:00,4,6,1,1,67.4,96.3,0,1.95,0,normal
2024-03-10 04:45:00,4,6,1,1,81.9,94.7,0,1.88,0,normal
2024-03-10 04:50:00,4,6,1,1,84.5,95.0,0,2.0,0,normal
2024-03-10 04:55:00,4,6,1,1,73.4,94.6,0,2.5,0,normal
2024-03-10 05:00:00,5,6,1,1,83.5,95.1,0,2.41,0,normal
2024-03-10 05:05:00,5,6,1,1,79.5,95.1,0,2.28,0,normal
2024-03-10 05:10:00,5,6,1,1,74.3,96.0,0,1.68,0,normal
2024-03-10 05:15:00,5,6,1,1,74.1,93.5,0,2.02,0,normal
2024-03-10 05:20:00,5,6,1,1,90.4,96.4,0,1.83,0,normal
2024-03-10 05:25:00,5,6,1,1,69.9,96.3,0,1.83,0,normal
2024-03-10 05:30:00,5,6,1,1,77.5,95.1,0,1.88,0,normal
2024-03-10 05:35:00,5,6,1,1,59.9,96.7,0,1.97,0,normal
2024-03-10 05:40:00,5,6,1,1,65.3,92.7,0,1.97,0,normal
2024-03-10 05:45:00,5,6,1,1,72.9,96.7,0,1.89,0,normal
2024-03-10 05:50:00,5,6,1,1,61.8,96.7,0,1.82,0,normal
2024-03-10 05:55:00,5,6,1,1,61.4,96.6,0,1.88,0,normal
2024-03-10 06:00:00,6,6,1,1,81.9,95.4,0,2.3,0,normal
2024-03-10 06:05:00,6,6,1,1,61.1,95.3,194,11.53,1,sleep_activity
2024-03-10 06:10:00,6,6,1,1,82.1,98.2,0,1.69,0,normal
2024-03-10 06:15:00,6,6,1,1,66.6,95.8,0,1.66,0,normal
2024-03-10 06:20:00,6,6,1,1,72.3,95.9,0,2.14,0,normal
2024-03-10 06:25:00,6,6,1,1,70.9,96.1,0,2.13,0,normal
2024-03-10 06:30:00,6,6,1,1,61.9,93.5,0,2.02,0,normal
2024-03-10 06:35:00,6,6,1,1,80.8,96.4,0,1.96,0,normal
2024-03-10 06:40:00,6,6,1,1,75.5,93.8,0,2.16,0,normal
2024-03-10 06:45:00,6,6,1,1,75.8,95.3,0,1.98,0,normal
2024-03-10 06:50:00,6,6,1,1,64.1,95.5,0,1.93,0,normal
2024-03-10 06:55:00,6,6,1,1,61.6,93.9,0,2.16,0,normal
2024-03-10 07:00:00,7,6,1,0,89.7,94.9,19,2.96,0,normal
2024-03-10 07:05:00,7,6,1,0,77.1,96.4,14,2.88,0,normal
2024-03-10 07:10:00,7,6,1,0,90.0,93.3,11,2.63,0,normal
2024-03-10 07:15:00,7,6,1,0,147.7,95.2,10,2.57,1,tachycardia
2024-03-10 07:20:00,7,6,1,0,77.6,95.2,17,2.93,0,normal
2024-03-10 07:25:00,7,6,1,0,93.4,96.4,15,3.17,0,normal
2024-03-10 07:30:00,7,6,1,0,89.5,96.2,18,2.56,0,normal
2024-03-10 07:35:00,7,6,1,0,74.6,94.3,18,3.11,0,normal
2024-03-10 07:40:00,7,6,1,0,97.7,95.4,16,2.52,0,normal
2024-03-10 07:45:00,7,6,1,0,84.2,97.2,16,2.37,0,normal
2024-03-10 07:50:00,7,6,1,0,93.2,95.6,22,2.96,0,normal
2024-03-10 07:55:00,7,6,1,0,90.7,93.5,11,2.81,0,normal
2024-03-10 08:00:00,8,6,1,0,61.8,98.4,16,2.65,0,normal
2024-03-10 08:05:00,8,6,1,0,85.7,95.4,17,2.98,0,normal
2024-03-10 08:10:00,8,6,1,0,86.1,95.6,17,2.77,0,normal
2024-03-10 08:15:00,8,6,1,0,97.5,98.1,13,2.78,0,normal
2024-03-10 08:20:00,8,6,1,0,79.2,97.5,18,2.99,0,normal
2024-03-10 08:25:00,8,6,1,0,88.0,96.4,16,3.26,0,normal
2024-03-10 08:30:00,8,6,1,0,81.0,96.3,16,2.81,0,normal
2024-03-10 08:35:00,8,6,1,0,86.9,94.8,21,2.94,0,normal
2024-03-10 08:40:00,8,6,1,0,97.5,95.3,7,2.36,0,normal
2024-03-10 08:45:00,8,6,1,0,72.7,95.6,19,3.0,0,normal
2024-03-10 08:50:00,8,6,1,0,76.5,94.1,19,2.95,0,normal
2024-03-10 08:55:00,8,6,1,0,93.1,98.7,10,2.48,0,normal
2024-03-10 09:00:00,9,6,1,0,86.1,93.9,17,2.9,0,normal
2024-03-10 09:05:00,9,6,1,0,82.8,94.2,11,2.79,0,normal
2024-03-10 09:10:00,9,6,1,0,76.5,96.3,19,2.95,0,normal
2024-03-10 09:15:00,9,6,1,0,79.4,94.8,18,3.07,0,normal
2024-03-10 09:20:00,9,6,1,0,74.0,96.1,14,2.79,0,normal
2024-03-10 09:25:00,9,6,1,0,70.0,95.4,12,2.45,0,normal
2024-03-10 09:30:00,9,6,1,0,134.2,95.3,21,3.23,1,tachycardia
2024-03-10 09:35:00,9,6,1,0,93.8,97.0,21,2.85,0,normal
2024-03-10 09:40:00,9,6,1,0,89.2,95.8,10,2.39,0,normal
2024-03-10 09:45:00,9,6,1,0,81.1,95.7,14,2.67,0,normal
2024-03-10 09:50:00,9,6,1,0,95.6,96.7,12,2.45,0,normal
2024-03-10 09:55:00,9,6,1,0,79.8,95.6,14,2.71,0,normal
2024-03-10 10:00:00,10,6,1,0,91.6,94.4,9,2.44,0,normal
2024-03-10 10:05:00,10,6,1,0,95.2,96.3,17,2.95,0,normal
2024-03-10 10:10:00,10,6,1,0,65.8,92.6,10,2.68,0,normal
2024-03-10 10:15:00,10,6,1,0,77.8,94.4,22,3.08,0,normal
2024-03-10 10:20:00,10,6,1,0,95.4,96.5,23,3.12,0,normal
2024-03-10 10:25:00,10,6,1,0,78.4,96.7,16,2.5,0,normal
2024-03-10 10:30:00,10,6,1,0,92.6,95.0,13,2.67,0,normal
2024-03-10 10:35:00,10,6,1,0,84.0,96.0,12,2.84,0,normal
2024-03-10 10:40:00,10,6,1,0,81.3,94.9,21,2.89,0,normal
2024-03-10 10:45:00,10,6,1,0,89.6,95.2,18,2.5,0,normal
2024-03-10 10:50:00,10,6,1,0,80.0,98.1,12,2.55,0,normal
2024-03-10 10:55:00,10,6,1,0,62.9,96.5,11,2.18,0,normal
2024-03-10 11:00:00,11,6,1,0,74.6,96.2,16,2.85,0,normal
2024-03-10 11:05:00,11,6,1,0,99.1,95.9,18,2.9,0,normal
2024-03-10 11:10:00,11,6,1,0,86.3,95.4,21,3.31,0,normal
2024-03-10 11:15:00,11,6,1,0,69.3,95.8,19,2.95,0,normal
2024-03-10 11:20:00,11,6,1,0,113.9,94.5,17,3.08,0,normal
2024-03-10 11:25:00,11,6,1,0,92.3,96.7,18,2.64,0,normal
2024-03-10 11:30:00,11,6,1,0,71.8,93.3,19,3.69,0,normal
2024-03-10 11:35:00,11,6,1,0,85.1,95.0,8,2.34,0,normal
2024-03-10 11:40:00,11,6,1,0,96.3,94.9,17,2.78,0,normal
2024-03-10 11:45:00,11,6,1,0,99.9,96.0,16,3.16,0,normal
2024-03-10 11:50:00,11,6,1,0,85.8,95.9,21,2.69,0,normal
2024-03-10 11:55:00,11,6,1,0,82.2,95.0,11,2.72,0,normal
2024-03-10 12:00:00,12,6,1,0,84.5,96.6,16,3.2,0,normal
2024-03-10 12:05:00,12,6,1,0,89.7,94.3,13,2.73,0,normal
2024-03-10 12:10:00,12,6,1,0,82.6,97.3,21,3.11,0,normal
2024-03-10 12:15:00,12,6,1,0,92.7,95.1,16,2.43,0,normal
2024-03-10 12:20:00,12,6,1,0,139.2,94.1,17,2.86,1,tachycardia
2024-03-10 12:25:00,12,6,1,0,73.5,95.5,15,2.82,0,normal
2024-03-10 12:30:00,12,6,1,0,87.3,97.5,25,3.2,0,normal
2024-03-10 12:35:00,12,6,1,0,79.9,95.9,15,2.82,0,normal
2024-03-10 12:40:00,12,6,1,0,83.0,95.2,12,2.68,0,normal
2024-03-10 12:45:00,12,6,1,0,81.2,95.7,13,2.54,0,normal
2024-03-10 12:50:00,12,6,1,0,94.3,94.4,13,2.53,0,normal
2024-03-10 12:55:00,12,6,1,0,90.4,96.5,16,2.85,0,normal
2024-03-10 13:00:00,13,6,1,0,68.2,95.2,18,2.86,0,normal
2024-03-10 13:05:00,13,6,1,0,83.5,95.2,12,2.61,0,normal
2024-03-10 13:10:00,13,6,1,0,74.3,95.9,13,2.55,0,normal
2024-03-10 13:15:00,13,6,1,0,107.4,95.3,15,3.17,0,normal
2024-03-10 13:20:00,13,6,1,0,72.4,96.2,14,2.85,0,normal
2024-03-10 13:25:00,13,6,1,0,92.7,97.3,19,3.57,0,normal
2024-03-10 13:30:00,13,6,1,0,84.0,94.1,16,2.77,0,normal
2024-03-10 13:35:00,13,6,1,0,82.4,95.4,8,2.78,0,normal
2024-03-10 13:40:00,13,6,1,0,80.2,92.7,13,2.4,0,normal
2024-03-10 13:45:00,13,6,1,0,74.3,96.0,20,2.82,0,normal
2024-03-10 13:50:00,13,6,1,0,95.6,93.9,16,2.58,0,normal
2024-03-10 13:55:00,13,6,1,0,92.8,95.1,8,2.43,0,normal
2024-03-10 14:00:00,14,6,1,0,99.9,95.7,9,2.24,0,normal
2024-03-10 14:05:00,14,6,1,0,79.2,95.2,18,3.03,0,normal
2024-03-10 14:10:00,14,6,1,0,64.1,97.5,13,2.74,0,normal
2024-03-10 14:15:00,14,6,1,0,100.5,91.9,11,2.63,1,low_spo2
2024-03-10 14:20:00,14,6,1,0,90.2,97.0,21,3.15,0,normal
2024-03-10 14:25:00,14,6,1,0,101.8,93.3,15,2.66,0,normal
2024-03-10 14:30:00,14,6,1,0,87.4,98.1,13,2.78,0,normal
2024-03-10 14:35:00,14,6,1,0,93.0,94.3,10,2.33,0,normal
2024-03-10 14:40:00,14,6,1,0,91.4,97.6,10,2.52,0,normal
2024-03-10 14:45:00,14,6,1,0,90.8,95.7,16,2.76,0,normal
2024-03-10 14:50:00,14,6,1,0,77.7,96.6,17,2.9,0,normal
2024-03-10 14:55:00,14,6,1,0,80.7,94.4,14,2.8,0,normal
2024-03-10 15:00:00,15,6,1,0,87.2,94.3,17,2.56,0,normal
2024-03-10 15:05:00,15,6,1,0,75.2,95.7,13,2.61,0,normal
2024-03-10 15:10:00,15,6,1,0,78.3,93.4,17,2.83,0,normal
2024-03-10 15:15:00,15,6,1,0,81.1,94.4,16,2.83,0,normal
2024-03-10 15:20:00,15,6,1,0,149.8,94.3,13,2.72,1,tachycardia
2024-03-10 15:25:00,15,6,1,0,101.3,92.0,16,2.49,1,low_spo2
2024-03-10 15:30:00,15,6,1,0,77.6,95.7,15,2.85,0,normal
2024-03-10 15:35:00,15,6,1,0,78.6,95.8,16,2.96,0,normal
2024-03-10 15:40:00,15,6,1,0,85.6,93.8,14,2.38,0,normal
2024-03-10 15:45:00,15,6,1,0,98.9,96.1,23,2.96,0,normal
2024-03-10 15:50:00,15,6,1,0,98.0,96.3,9,2.34,0,normal
2024-03-10 15:55:00,15,6,1,0,86.3,95.0,17,2.82,0,normal
2024-03-10 16:00:00,16,6,1,0,88.3,96.2,15,3.01,0,normal
2024-03-10 16:05:00,16,6,1,0,107.9,97.4,16,2.84,0,normal
2024-03-10 16:10:00,16,6,1,0,76.9,95.4,19,3.19,0,normal
2024-03-10 16:15:00,16,6,1,0,95.3,97.7,11,2.71,0,normal
2024-03-10 16:20:00,16,6,1,0,93.7,95.3,14,2.42,0,normal
2024-03-10 16:25:00,16,6,1,0,72.6,96.6,14,2.93,0,normal
2024-03-10 16:30:00,16,6,1,0,85.3,94.9,22,2.93,0,normal
2024-03-10 16:35:00,16,6,1,0,83.6,97.1,18,2.75,0,normal
2024-03-10 16:40:00,16,6,1,0,54.5,95.7,15,2.54,0,normal
2024-03-10 16:45:00,16,6,1,0,73.7,95.8,20,2.85,0,normal
2024-03-10 16:50:00,16,6,1,0,89.9,93.1,13,2.32,0,normal
2024-03-10 16:55:00,16,6,1,0,71.9,95.6,23,3.19,0,normal
2024-03-10 17:00:00,17,6,1,0,79.6,93.9,13,2.68,0,normal
2024-03-10 17:05:00,17,6,1,0,80.3,96.1,16,2.92,0,normal
2024-03-10 17:10:00,17,6,1,0,88.6,94.1,16,2.97,0,normal
2024-03-10 17:15:00,17,6,1,0,84.7,96.4,21,3.15,0,normal
2024-03-10 17:20:00,17,6,1,0,92.3,97.8,15,3.05,0,normal
2024-03-10 17:25:00,17,6,1,0,99.1,94.0,17,2.78,0,normal
2024-03-10 17:30:00,17,6,1,0,77.0,96.9,18,2.92,0,normal
2024-03-10 17:35:00,17,6,1,0,76.0,94.1,12,2.71,0,normal
2024-03-10 17:40:00,17,6,1,0,76.5,96.1,10,2.7,0,normal
2024-03-10 17:45:00,17,6,1,0,79.1,97.8,17,2.82,0,normal
2024-03-10 17:50:00,17,6,1,0,77.1,94.8,19,2.76,0,normal
2024-03-10 17:55:00,17,6,1,0,85.0,94.9,12,2.34,0,normal
2024-03-10 18:00:00,18,6,1,0,90.9,93.8,20,2.71,0,normal
2024-03-10 18:05:00,18,6,1,0,106.2,94.7,17,2.73,0,normal
2024-03-10 18:10:00,18,6,1,0,68.7,94.8,20,2.59,0,normal
2024-03-10 18:15:00,18,6,1,0,82.7,95.4,21,3.21,0,normal
2024-03-10 18:20:00,18,6,1,0,84.9,96.0,19,3.13,0,normal
2024-03-10 18:25:00,18,6,1,0,79.7,94.1,8,2.21,0,normal
2024-03-10 18:30:00,18,6,1,0,99.0,94.6,15,2.56,0,normal
2024-03-10 18:35:00,18,6,1,0,94.1,95.1,16,2.94,0,normal
2024-03-10 18:40:00,18,6,1,0,85.7,93.7,11,2.67,0,normal
2024-03-10 18:45:00,18,6,1,0,90.8,94.9,8,2.35,0,normal
2024-03-10 18:50:00,18,6,1,0,105.7,96.7,18,2.76,0,normal
2024-03-10 18:55:00,18,6,1,0,153.0,95.3,24,3.15,1,tachycardia
2024-03-10 19:00:00,19,6,1,0,77.8,95.0,17,3.14,0,normal
2024-03-10 19:05:00,19,6,1,0,101.4,95.3,15,3.08,0,normal
2024-03-10 19:10:00,19,6,1,0,101.7,97.0,19,3.09,0,normal
2024-03-10 19:15:00,19,6,1,0,137.1,95.7,12,2.05,1,tachycardia
2024-03-10 19:20:00,19,6,1,0,100.7,94.9,7,2.71,0,normal
2024-03-10 19:25:00,19,6,1,0,84.7,92.9,17,2.77,0,normal
2024-03-10 19:30:00,19,6,1,0,66.8,95.4,21,3.13,0,normal
2024-03-10 19:35:00,19,6,1,0,80.7,95.5,15,2.71,0,normal
2024-03-10 19:40:00,19,6,1,0,76.7,93.7,10,2.64,0,normal
2024-03-10 19:45:00,19,6,1,0,77.7,95.7,16,2.71,0,normal
2024-03-10 19:50:00,19,6,1,0,59.5,94.9,18,3.25,0,normal
2024-03-10 19:55:00,19,6,1,0,86.3,93.2,16,3.03,0,normal
2024-03-10 20:00:00,20,6,1,0,75.5,96.3,11,2.72,0,normal
2024-03-10 20:05:00,20,6,1,0,85.5,95.8,19,2.87,0,normal
2024-03-10 20:10:00,20,6,1,0,95.0,94.3,16,3.11,0,normal
2024-03-10 20:15:00,20,6,1,0,89.5,94.7,11,2.66,0,normal
2024-03-10 20:20:00,20,6,1,0,85.6,95.2,14,2.55,0,normal
2024-03-10 20:25:00,20,6,1,0,91.1,95.6,13,3.04,0,normal
2024-03-10 20:30:00,20,6,1,0,95.9,96.5,12,2.69,0,normal
2024-03-10 20:35:00,20,6,1,0,99.4,95.5,17,2.41,0,normal
2024-03-10 20:40:00,20,6,1,0,70.2,97.1,10,2.39,0,normal
2024-03-10 20:45:00,20,6,1,0,84.7,95.2,14,2.2,0,normal
2024-03-10 20:50:00,20,6,1,0,89.0,96.3,17,3.07,0,normal
2024-03-10 20:55:00,20,6,1,0,82.2,97.1,12,2.8,0,normal
2024-03-10 21:00:00,21,6,1,0,102.1,94.3,11,2.39,0,normal
2024-03-10 21:05:00,21,6,1,0,102.1,95.3,17,3.0,0,normal
2024-03-10 21:10:00,21,6,1,0,77.5,95.7,10,2.26,0,normal
2024-03-10 21:15:00,21,6,1,0,90.1,96.0,17,2.8,0,normal
2024-03-10 21:20:00,21,6,1,0,80.8,94.3,17,2.76,0,normal
2024-03-10 21:25:00,21,6,1,0,79.1,95.9,9,2.54,0,normal
